Timestamp,SourceID,Event Type
191.9596152308727,11,ON
191.97166073893746,6,OFF
192.0104141206076,47,ON
192.07991598234062,87,ON
192.09984289974665,16,OFF
192.14277937514942,75,ON
192.1470980000111,28,ON
192.15560414276192,67,ON
192.19765778957063,7,OFF
192.19786530377368,15,OFF
192.21370464998452,88,ON
192.22703941356224,22,ON
192.23380827266286,62,OFF
192.26764478163793,29,ON
192.27162993750608,78,OFF
192.277596195025,97,ON
192.28213327295845,66,ON
192.35135776100662,40,ON
192.46058204830342,58,OFF
192.47791741547272,27,OFF
192.5357472477755,19,ON
192.5481573608944,34,OFF
192.57697840515365,63,OFF
192.6298772232784,51,OFF
192.63479484774138,89,OFF
192.64263895123568,98,OFF
192.6517307958514,43,ON
192.66387489036637,74,OFF
192.76617105873382,32,OFF
192.81331081074228,39,ON
192.82143673779515,25,ON
192.82736222023937,70,OFF
192.8440264235121,93,ON
192.87013295120158,24,ON
192.87334834372365,94,ON
192.93119378276916,57,ON
192.95389127711294,90,OFF
192.9940500350564,2,ON
193.03853425708303,6,ON
193.0396988628628,96,OFF
193.04715362509359,55,ON
193.05592900930637,60,ON
193.1457629151769,44,ON
193.15004179540668,8,ON
193.1680876404544,49,ON
193.1804923847011,80,ON
193.183641071522,83,OFF
193.1892056444635,45,OFF
193.19053546279878,77,OFF
193.23254958191944,56,OFF
193.2773191968245,9,ON
193.30554646280171,48,OFF
193.3096212680087,21,OFF
193.3236775632407,22,OFF
193.35567348171298,78,ON
193.36678857768385,12,OFF
193.4095571417959,59,ON
193.45184330587256,86,ON
193.49549632548494,53,OFF
193.5292926449321,27,ON
193.64878963168903,51,ON
193.70856949672142,34,ON
193.81301311533352,66,OFF
193.82374614516044,31,OFF
193.8495698192183,39,OFF
193.8658378804361,40,OFF
193.87521984238427,43,OFF
193.91882640340208,25,OFF
193.92430295414115,70,ON
193.94247286954857,88,OFF
193.96155076373853,62,ON
193.96714107961256,18,OFF
193.97070348511573,46,OFF
193.97072273221738,64,ON
194.00479944033825,90,ON
194.04992590188687,99,ON
194.18426910291458,5,OFF
194.19043132358422,45,ON
194.20327128302134,60,OFF
194.20761173539734,79,OFF
194.22584594615714,63,ON
194.24180082386064,29,OFF
194.25816326749612,17,ON
194.27142933013113,80,OFF
194.3181460802095,19,OFF
194.3210137894934,33,ON
194.3266641252104,74,ON
194.33485912014547,10,OFF
194.3437608007697,93,OFF
194.37404964283036,44,OFF
194.430020714376,83,ON
194.43008152577957,14,OFF
194.43674613413353,94,OFF
194.46378763913424,96,ON
194.49334181077256,6,OFF
194.51557173117172,9,OFF
194.51732537846829,75,OFF
194.53945404490716,56,ON
194.56189916687174,13,ON
194.63016566117287,57,OFF
194.63156277150532,77,ON
194.63459945481446,65,OFF
194.65659589060783,32,ON
194.66106231778963,48,ON
194.68644629662802,2,OFF
194.76514264911518,34,OFF
194.76603418600243,16,ON
194.80802023280535,53,ON
194.86950700190903,49,OFF
194.90713434452965,20,ON
194.968763861234,86,OFF
194.97078149920503,88,ON
194.97248280226356,7,ON
194.98011520463865,55,OFF
194.98896243906157,24,OFF
195.0715823519321,46,ON
195.07897093804607,12,ON
195.13715083867254,70,OFF
195.1991363169255,47,OFF
195.20747334435478,43,ON
195.21516922927887,5,ON
195.2738758720101,89,ON
195.30379442612332,11,OFF
195.31697175206662,61,OFF
195.3282843358484,64,OFF
195.4703742532777,33,OFF
195.47211869961475,93,ON
195.48069974119403,78,OFF
195.48428532087792,91,OFF
195.5906205724674,76,OFF
195.62785062224307,14,ON
195.6421784781425,39,ON
195.64327337190548,17,OFF
195.675983210685,66,ON
195.6962029239311,90,OFF
195.70971889221758,25,ON
195.71257092521523,9,ON
195.76717905720355,8,OFF
195.80531855111843,13,OFF
195.8225475231363,59,OFF
195.82565081708944,16,OFF
195.86550352649067,72,ON
195.96127416900055,53,OFF
195.97504839846718,86,ON
195.97691782428362,57,ON
196.08619845939495,99,OFF
196.08749765350206,46,OFF
196.09733661268248,77,OFF
196.12359360934838,45,OFF
196.16145136566723,32,OFF
196.22139088507697,23,OFF
196.2297415573618,28,OFF
196.26428839551807,43,OFF
196.27097385187136,65,ON
196.3019393039053,55,ON
196.34908333058635,79,ON
196.42069190917493,61,ON
196.42994097020258,98,ON
196.43312575263553,96,OFF
196.45702176494066,4,OFF
196.49410556292602,89,OFF
196.50733553139483,78,ON
196.52684918664866,75,ON
196.5361342168951,80,ON
196.5366171488981,93,OFF
196.53753893256194,7,OFF
196.55824494329667,67,OFF
196.59483043303425,84,ON
196.60113738762965,24,ON
196.6365602349319,71,ON
196.67037838403655,34,ON
196.7472445586988,10,ON
196.7544692512881,91,ON
196.8015263365704,20,OFF
196.84492055168144,12,OFF
196.90622339163048,48,OFF
196.95184255741677,33,ON
196.96254356872404,39,OFF
196.99830934355782,76,ON
197.01505694726632,74,OFF
197.02131337852876,49,ON
197.10422014657658,13,ON
197.1306012702447,5,OFF
197.13062036821577,22,ON
197.14067890601402,92,ON
197.1682914172191,11,ON
197.16892745442684,44,ON
197.18165531637837,99,ON
197.18531746594718,56,OFF
197.19340985866137,45,ON
197.21588196721999,35,OFF
197.23420881248967,9,OFF
197.24042310881651,57,OFF
197.25855966291485,18,ON
197.33841949798483,23,ON
197.38372297161183,47,ON
197.47194414770192,16,ON
197.48209235330987,64,ON
197.49061618675339,17,ON
197.49486795671734,46,ON
197.5035574217977,43,ON
197.51676017518378,79,OFF
197.5656210033487,61,OFF
197.57664781279487,40,ON
197.58367126824223,65,OFF
197.62158245291758,30,OFF
197.64758000645176,29,ON
197.6707483805691,77,ON
197.68099379629155,52,OFF
197.6819220094789,8,ON
197.6979415732701,71,OFF
197.70074273888807,84,OFF
197.74704012397376,75,OFF
197.80667615756963,7,ON
197.82896391835027,86,OFF
197.88520714837077,20,ON
197.92345389698062,67,ON
198.03492960283796,33,OFF
198.05128101297902,14,OFF
198.05615142470472,39,ON
198.09186583284728,21,ON
198.14705158690583,34,OFF
198.1868199590688,4,ON
198.2089841730762,45,OFF
198.26188016865305,57,ON
198.2658617217961,72,OFF
198.31149457473242,49,OFF
198.36370568357813,99,OFF
198.48279260493268,35,ON
198.48578062186863,22,OFF
198.4905330018829,6,ON
198.54807465610185,64,OFF
198.55049044393962,28,ON
198.57049942849093,9,ON
198.58529289834746,65,ON
198.63790339035717,92,OFF
198.7103507365683,84,ON
198.71534096334756,90,ON
198.7251512674296,13,OFF
198.75323946266818,53,ON
198.75381184672955,74,ON
198.795486633739,46,OFF
198.7963428197557,17,OFF
198.807699538176,11,OFF
198.83473022034636,59,ON
198.83955773950328,77,OFF
198.86435730409514,29,OFF
198.87168419006238,32,ON
198.87623551616147,24,OFF
198.87791688571204,8,OFF
198.92478236458888,16,OFF
198.96232189667495,36,OFF
198.97455817028876,91,OFF
199.06430205290573,71,ON
199.0723397067508,7,OFF
199.08981384567068,30,ON
199.09352961277492,52,ON
199.10063751402905,40,OFF
199.1421485613687,56,ON
199.1519365350888,75,ON
199.27163618696662,2,ON
199.29714487820434,14,ON
199.34820667113243,12,ON
199.3592694350061,23,OFF
199.39766965904352,96,ON
199.4970437530988,33,ON
199.6198482914013,45,ON
199.6769793116339,93,ON
199.71902054323124,20,OFF
199.721007663057,92,ON
199.72460493937837,57,OFF
199.72777840433992,49,ON
199.82278590843418,11,ON
199.8463721740899,73,OFF
199.8484401565506,77,ON
199.85945692122502,47,OFF
199.87166946547057,9,OFF
199.91064737976774,58,ON
199.9499265257059,29,ON
200.0362005787149,13,ON
200.05510701140292,99,ON
200.09453714791053,4,OFF
200.12686861470146,6,OFF
200.16221110820376,30,OFF
200.2138255104925,71,OFF
200.24483986060324,8,ON
200.25658662926477,28,OFF
200.259924739781,76,OFF
200.2702383198671,24,ON
200.2876468678421,84,OFF
200.3469143669818,91,ON
200.36467788897502,43,OFF
200.37691054861446,56,OFF
200.41908685962616,90,OFF
200.43393242392636,95,ON
200.5146308742972,61,ON
200.5274807810773,2,OFF
200.57624005545327,62,OFF
200.59090910779184,59,OFF
200.60407461384898,79,ON
200.69526212310097,32,OFF
200.75878007848863,12,OFF
200.81240818978657,7,ON
200.83104207307412,94,ON
200.86747963020628,47,ON
200.90591727992762,57,ON
200.91262764664305,21,OFF
200.9165789528659,89,ON
200.978753794368,39,OFF
201.05958478511053,33,OFF
201.1343750454736,73,ON
201.1430405097903,31,ON
201.14907521834672,66,OFF
201.17632195953203,45,OFF
201.20866237347647,72,ON
201.31697301793818,92,OFF
201.32886656619954,22,ON
201.35221363574865,24,OFF
201.3640326511184,83,OFF
201.36557700200797,77,OFF
201.38547394989448,6,ON
201.39553669134858,56,ON
201.44158524368916,30,ON
201.46274442741483,95,OFF
201.48966053116104,43,ON
201.52240345555285,91,OFF
201.52304773429626,90,ON
201.5243795529874,93,OFF
201.54856969190627,2,ON
201.5580538468243,29,OFF
201.57192124887845,44,OFF
201.59189970971747,4,ON
201.59596856756878,87,OFF
201.6393938472416,84,ON
201.64420235200657,9,ON
201.6559698775787,58,OFF
201.68782717730622,41,ON
201.73230906600773,35,OFF
201.7935593582309,32,ON
201.81773387570382,42,OFF
201.82624723115308,76,ON
201.83781013792066,79,OFF
201.97327970557836,74,OFF
202.0307436467132,99,OFF
202.10215812173314,46,ON
202.17701508383874,69,ON
202.20028057403877,28,ON
202.22160284247167,21,ON
202.22290524477555,40,ON
202.2236779247533,72,OFF
202.23691003469938,86,ON
202.27587513213024,49,OFF
202.32438742399276,18,OFF
202.36939573604383,7,OFF
202.4037981513993,34,ON
202.40742944191456,55,OFF
202.41574441694806,45,ON
202.45239549746464,62,ON
202.47253234591102,97,OFF
202.48124685424128,92,ON
202.49229157525295,20,ON
202.52525401731432,6,OFF
202.56952852076705,60,ON
202.62783319812394,66,ON
202.63733199347485,31,OFF
202.67652096902714,29,ON
202.70138289090931,91,ON
202.76660093782021,77,ON
202.78038968120273,10,OFF
202.80288022186204,24,ON
202.80806849929562,53,OFF
202.88597714829461,42,ON
202.91076150330915,76,OFF
202.91462369802852,52,OFF
202.9241601739473,1,ON
202.9483266546902,43,OFF
202.97200145053475,50,ON
202.98079814798814,5,ON
202.98362537485932,93,ON
202.99755089491347,15,ON
203.0284565607417,4,OFF
203.0548247700217,59,ON
203.12395892816764,16,ON
203.16859518241637,38,ON
203.18007921739354,22,OFF
203.19812084497187,48,ON
203.2528609515684,32,OFF
203.2647632030477,57,OFF
203.2846724540061,37,ON
203.33189514415673,99,ON
203.4310506844015,51,OFF
203.49685853651465,72,ON
203.5100329582182,12,ON
203.5998992031765,21,OFF
203.60244986253548,6,ON
203.6055681755688,18,ON
203.62988190746967,40,OFF
203.63026646100622,56,OFF
203.64191246152885,46,OFF
203.66837116424819,84,OFF
203.68959484722,35,ON
203.69550064271465,20,OFF
203.70699669600262,74,ON
203.72121573476062,14,OFF
203.72484356828957,7,ON
203.81443820656204,44,ON
203.83737620765015,66,OFF
203.84633821177925,33,ON
203.8493575220898,64,ON
203.8682651255951,91,OFF
203.87939761481016,78,OFF
203.89431904599448,86,OFF
203.90908901217549,10,ON
203.92485161022287,53,ON
203.92611359300236,31,ON
203.96906536425695,97,ON
203.9938854104498,45,OFF
204.00819625695706,92,OFF
204.05382354663237,76,ON
204.05907686878317,11,OFF
204.17804901852796,71,ON
204.24173586347206,16,OFF
204.26071198831943,93,OFF
204.27341007313416,55,ON
204.30023169605525,59,OFF
204.31273400799168,48,OFF
204.32334288734344,32,ON
204.39229036386996,2,OFF
204.42140637212137,42,OFF
204.47385886715597,41,OFF
204.50685674165655,62,OFF
204.51517360254755,99,OFF
204.52046365118417,69,OFF
204.53913478573378,15,OFF
204.539982430647,96,OFF
204.55616579308875,47,OFF
204.60952992613048,6,OFF
204.63190696435984,28,OFF
204.65700887202496,43,ON
204.66652148277797,60,OFF
204.6739588957114,36,ON
204.68518946249637,85,OFF
204.69854680638218,95,ON
204.73759951616353,7,OFF
204.78159796070793,39,ON
204.78568606704408,57,ON
204.81260017916247,13,OFF
204.8206252055186,44,OFF
204.83157914908864,84,ON
204.8416455680243,30,OFF
204.85259929602836,49,ON
204.86086038208728,51,ON
204.8750302851092,18,OFF
204.90035261206984,8,OFF
204.92491323730258,10,OFF
204.93076009115043,14,ON
205.0827130641574,78,ON
205.12196864683062,86,ON
205.17819852870957,12,OFF
205.26568208361803,93,ON
205.2755160572062,92,ON
205.28216532769778,53,OFF
205.30191457208306,56,ON
205.30980951240883,16,ON
205.34130304637867,64,OFF
205.34685648351132,48,ON
205.40640831444077,71,OFF
205.5669343333253,50,OFF
205.5835253184734,35,OFF
205.5881517500768,45,ON
205.58983916874803,15,ON
205.60853050675388,66,ON
205.60861588150507,59,ON
205.63718618560068,41,ON
205.67130491608032,34,OFF
205.6865740186029,31,OFF
205.7135417323315,36,OFF
205.71396899046573,47,ON
205.72983263430535,77,OFF
205.74063926627983,5,OFF
205.78491587071431,95,OFF
205.80067010923838,11,ON
205.81577916509016,57,OFF
205.82202613985402,76,OFF
205.85791069405738,96,ON
205.8664684490187,4,ON
205.92979075113317,49,OFF
205.93634921847672,7,ON
205.9752213272922,62,ON
206.00672123603007,99,ON
206.02974567005165,14,OFF
206.09864885154016,10,ON
206.10311217239294,30,ON
206.10924702596975,28,ON
206.14996366376224,60,ON
206.1581926527529,13,ON
206.23806290776048,42,ON
206.24470344691508,72,OFF
206.24624647135923,78,OFF
206.26387971517732,2,ON
206.26780470386586,12,ON
206.30152601596458,69,ON
206.30735996215552,52,ON
206.30790032001806,53,ON
206.32564434438865,43,OFF
206.3745352000572,48,OFF
206.37703333817257,46,ON
206.4188117855018,73,OFF
206.43911780511095,38,OFF
206.5059264194007,18,ON
206.51857648021885,39,OFF
206.5798541079982,50,ON
206.64389097753403,92,OFF
206.69358192485134,97,OFF
206.69789616831815,19,ON
206.74393474754746,91,ON
206.74422461433898,64,ON
206.8032022046258,86,OFF
206.82777666133398,29,OFF
206.86898872144607,47,OFF
206.87801251369729,31,ON
206.92063191438544,34,ON
206.94758790516892,49,ON
206.96028014867667,71,ON
206.97683902104666,57,ON
206.99233606820013,11,OFF
207.02370403136104,35,ON
207.0624084782206,37,OFF
207.0750602879262,41,OFF
207.13515659519507,59,OFF
207.21548555904477,27,OFF
207.21974982861136,79,ON
207.26220350522473,9,OFF
207.2726194560444,56,OFF
207.2845934700848,4,OFF
207.29243775823448,28,OFF
207.35046520423444,99,OFF
207.36982363230075,53,OFF
207.40648729843625,74,OFF
207.42372429489382,69,OFF
207.42852386367193,7,OFF
207.4330722684242,10,OFF
207.46206364480994,78,ON
207.4893039319,52,OFF
207.51111244514988,43,ON
207.64126579667987,44,ON
207.64167451779846,46,OFF
207.6501999236338,38,ON
207.67820407443517,40,ON
207.68521765220572,21,ON
207.71666481353176,66,OFF
207.72114046014303,24,OFF
207.7319990450913,72,ON
207.7469220506275,87,ON
207.75561719867252,14,ON
207.75972751467324,75,OFF
207.7727951905418,12,OFF
207.79029488992336,22,ON
207.7935674528921,61,OFF
207.79626082124707,45,OFF
207.8478264936643,42,OFF
207.89932067035713,29,ON
207.9061866306723,86,ON
207.91017762618895,48,ON
207.91379776759604,13,OFF
207.94023060582165,64,OFF
207.9579750231388,95,ON
207.9858591109012,19,OFF
207.98690988479225,91,OFF
208.01889248152048,50,OFF
208.12617401232805,49,OFF
208.13519616176808,94,OFF
208.17851134424063,31,OFF
208.19974569939785,15,OFF
208.23194331271029,96,OFF
208.2796618139098,5,ON
208.38566487588642,56,ON
208.40069254084054,62,OFF
208.4020973176549,28,ON
208.40269232592843,35,OFF
208.5067151670676,52,ON
208.56829491941517,34,OFF
208.62138469436005,76,ON
208.65898218641743,16,OFF
208.68924986832832,92,ON
208.71281820558673,79,OFF
208.71847273253175,11,ON
208.76921256306596,1,OFF
208.78212842643208,74,ON
208.8229018487863,66,ON
208.8247209723893,78,OFF
208.8889437527231,42,ON
208.90849804633314,22,OFF
208.9128046685684,86,OFF
208.92334491870042,29,OFF
208.95208519262079,18,OFF
208.9960802690813,53,ON
209.08702023250046,57,OFF
209.09389169290844,50,ON
209.13158074161237,95,OFF
209.15652613160572,23,ON
209.18106496730834,13,ON
209.18446154075127,45,ON
209.21548985351103,60,OFF
209.23661224473906,43,OFF
209.23923619488832,6,ON
209.24661098654664,31,ON
209.32237403318084,49,ON
209.35370639451426,64,ON
209.35701186423884,24,ON
209.37372561068253,12,ON
209.39933789553942,5,OFF
209.47675768009793,14,OFF
209.49378624611825,44,OFF
209.50086548898804,35,ON
209.51130467354662,17,ON
209.57735480297933,36,ON
209.5829754331716,8,ON
209.60081294968703,62,ON
209.60572834013294,52,OFF
209.6926103393202,72,OFF
209.7050842602798,92,OFF
209.79566172045782,28,OFF
209.83505082748005,21,OFF
209.83725933006536,66,OFF
209.8610586569833,76,OFF
209.92574667455878,86,ON
209.98340305152098,30,OFF
210.03164308761254,39,ON
210.05104497496123,74,OFF
210.091077589706,15,ON
210.09320568207943,96,ON
210.097874065467,11,OFF
210.16374955277053,56,OFF
210.16837733245956,16,ON
210.21532497143465,53,OFF
210.21632236228274,34,ON
210.2496993084457,13,OFF
210.25875864328083,23,OFF
210.26976282150173,40,OFF
210.27613558970842,6,OFF
210.3608664573257,29,ON
210.36424274978367,57,ON
210.3969901843777,95,ON
210.44451718709809,45,OFF
210.45934567540584,70,ON
210.50139729485085,91,ON
210.52524181137392,27,ON
210.5419104833695,97,ON
210.58177989187362,94,ON
210.59271977291345,14,ON
210.6158756038083,80,OFF
210.62160051876037,44,ON
210.6537771421241,79,ON
210.68211461074577,36,OFF
210.69763367117702,61,ON
210.7345234642908,18,ON
210.74137085881748,60,ON
210.74741409390396,7,ON
210.7628282011711,35,OFF
210.78044284620313,46,ON
210.81482896648794,62,OFF
210.8579195455344,73,ON
210.87338332384556,33,OFF
210.87647131327844,21,ON
210.94774282478272,92,ON
210.9812568188267,86,OFF
211.05542249011734,52,ON
211.0915122179121,67,OFF
211.09324530000924,96,OFF
211.1245949460395,59,ON
211.22071143912996,34,OFF
211.23246278761565,84,OFF
211.23670776128554,39,OFF
211.28352302979562,66,ON
211.30575114458316,2,OFF
211.33403572375593,50,OFF
211.33896163106718,56,ON
211.40158392676864,90,OFF
211.45572496061592,41,ON
211.4930721486764,85,ON
211.5121721147189,22,ON
211.52337485438778,28,ON
211.52457462670543,11,ON
211.53334400426752,16,OFF
211.63760027388378,91,OFF
211.63933078315057,6,ON
211.64467411503068,44,OFF
211.71446333785843,57,OFF
211.76599155358812,79,OFF
211.77224908125302,30,ON
211.80109308207471,14,OFF
211.82881338939146,95,OFF
211.84594212452856,35,ON
211.85127355009334,31,OFF
211.86396274258334,20,ON
211.88240095734267,78,ON
211.94028789800538,29,OFF
211.97268928230108,80,ON
212.01040217016256,36,ON
212.02074167040814,53,ON
212.0266013267909,74,ON
212.036894133217,93,OFF
212.05211444092132,62,ON
212.07247937116685,49,OFF
212.07919909320418,51,OFF
212.0792124381248,94,OFF
212.16447819871038,64,OFF
212.20731278171962,61,OFF
212.23641624495662,55,OFF
212.23776739106236,73,OFF
212.24308837524353,67,ON
212.28120452463602,27,OFF
212.29407740560592,83,ON
212.32369549408176,52,OFF
212.40516727505144,21,OFF
212.41408569748404,70,OFF
212.54786416140772,48,OFF
212.6108069656435,18,OFF
212.62100438090906,24,OFF
212.63967555378542,71,OFF
212.6670789302446,11,OFF
212.6868879978357,28,OFF
212.8031018347365,19,ON
212.81101525068453,90,ON
212.86114004916223,84,ON
212.93744601459028,97,OFF
212.99210329967008,79,ON
212.99470574754562,45,ON
212.9949886721283,16,ON
212.99513580485177,56,OFF
213.0153230142018,33,ON
213.0203853754776,69,ON
213.13052068709942,62,OFF
213.13856288166627,92,OFF
213.20148433881636,64,ON
213.2035127898276,23,ON
213.26393776909921,22,OFF
213.32361911818467,29,ON
213.42222551780813,52,ON
213.42991410506696,55,ON
213.44848636241116,12,OFF
213.47107244207191,67,OFF
213.48786249137362,85,OFF
213.50373398720117,20,OFF
213.50576498709754,80,OFF
213.511727267164,10,ON
213.52511142749003,14,ON
213.56648566801357,32,OFF
213.60362395807593,74,OFF
213.6480530325759,8,OFF
213.66223700251015,42,OFF
213.669233272468,35,OFF
213.68298748189235,51,ON
213.72706683102672,18,ON
213.7395077144627,73,ON
213.76284731667525,58,ON
213.78100627513066,49,ON
213.78512712283674,28,ON
213.81937823150238,57,ON
213.82595544164144,36,OFF
213.83355571703623,11,ON
213.87656434398426,48,ON
213.93032613979224,27,ON
213.93388217692151,39,ON
213.93785124311555,38,OFF
213.96930530588588,2,ON
213.98835837996145,71,ON
214.01256785244402,31,ON
214.03238173930842,69,OFF
214.04785662420778,78,OFF
214.0512760018719,56,ON
214.05941749672195,76,ON
214.12361703449182,47,ON
214.12670042355927,93,ON
214.14464677431218,97,ON
214.16728446744025,66,OFF
214.20464173665127,88,OFF
214.2484171773882,16,OFF
214.2614969133474,23,OFF
214.31354755630448,30,OFF
214.33087513228742,53,OFF
214.36549591905657,83,OFF
214.3689005680666,91,ON
214.4376505683767,6,OFF
214.53257955512814,80,ON
214.54051786464223,29,OFF
214.54319808075496,14,OFF
214.55446371681646,12,ON
214.68242390983704,63,OFF
214.6958824189891,90,OFF
214.72396212301464,42,ON
214.74414361418715,20,ON
214.74815672873106,44,ON
214.8502510465607,43,ON
214.88338888403482,50,ON
214.89249394144224,32,ON
214.89858672185244,57,OFF
214.91130395053978,4,ON
214.91186236585636,59,OFF
215.01580582548831,19,OFF
215.04791981443265,38,ON
215.0972596149789,7,OFF
215.1250408514309,92,ON
215.13554994629018,31,OFF
215.1498583401993,49,OFF
215.15824739372434,34,ON
215.17470957032745,93,OFF
215.18491237560414,97,OFF
215.24290669838413,76,OFF
215.25779776872048,18,OFF
215.2821480100326,96,ON
215.31319110495738,56,OFF
215.3247442810152,35,ON
215.3594054432372,16,ON
215.37856893666378,2,OFF
215.38088725109034,28,OFF
215.4224371970997,67,ON
215.45408263641613,58,OFF
215.498437424982,55,OFF
215.57597844913437,14,ON
215.5999666428259,33,OFF
215.60221730474564,12,OFF
215.63201160236002,77,ON
215.65233617393804,23,ON
215.6687639575675,47,OFF
215.67545556149577,6,ON
215.70264701316003,63,ON
215.70368969055684,71,OFF
215.70987414890422,45,OFF
215.74594175533647,22,ON
215.76264223423775,89,OFF
215.76702367189804,73,OFF
215.76896990885345,20,OFF
215.77248711064723,83,ON
215.77554772222595,36,ON
215.79266634075503,39,OFF
215.8911070844874,64,OFF
215.92845773683484,24,ON
215.9314332093592,57,ON
215.9621514186164,21,ON
216.02709896123608,52,OFF
216.0786004074972,91,OFF
216.08924723225718,74,ON
216.17730820058068,19,ON
216.19117012428188,50,OFF
216.19726520649732,43,OFF
216.20103176940276,4,OFF
216.2247620855914,7,ON
216.32016564191622,90,ON
216.35784704063246,80,OFF
216.39536087259907,66,ON
216.42438993749883,76,ON
216.44027996981532,93,ON
216.45550139458922,16,OFF
216.47435553819014,95,ON
216.52912012663657,88,ON
216.58104865362222,14,OFF
216.61000339044048,56,ON
216.61709941144795,35,OFF
216.61747024299964,2,ON
216.62468110683764,51,OFF
216.62468400462583,92,OFF
216.633860762953,55,ON
216.67728623631174,44,OFF
216.71290625142987,27,OFF
216.71591232670994,69,ON
216.75037558987304,60,OFF
216.7539117709115,96,OFF
216.81319852530302,30,ON
216.81891655240156,23,OFF
216.83631792913644,77,OFF
216.84826847661353,33,ON
216.8511887319596,31,ON
216.85193372683503,12,ON
216.89459809959052,94,ON
216.89610778340008,89,ON
216.9515738968375,64,ON
216.99750482666425,22,OFF
217.01081923319921,6,OFF
217.0155271181972,63,OFF
217.04185311666703,28,ON
217.06220589521834,83,OFF
217.09478598032032,47,ON
217.18535821886826,34,OFF
217.31285224854324,42,OFF
217.33606059697982,85,ON
217.34451382031654,75,ON
217.35188559970254,79,OFF
217.41710986019132,53,ON
217.45008689767116,87,OFF
217.4778347231026,50,ON
217.48435542426992,76,OFF
217.48999768619734,39,ON
217.5020319757423,71,ON
217.54597724858732,36,OFF
217.55036368680103,16,ON
217.56191983229604,43,ON
217.56241973747214,74,OFF
217.62229860303464,10,OFF
217.63839740827785,2,OFF
217.65105603531327,14,ON
217.6517998895667,88,OFF
217.65969365025234,48,OFF
217.74378606517146,78,ON
217.7440753993965,19,OFF
217.76695749717265,37,ON
217.8001688004992,95,OFF
217.8187421009669,72,ON
217.83179833884665,96,ON
217.8705895941062,18,ON
217.91903018098625,62,ON
217.92290893494751,13,ON
217.9284209574217,31,OFF
217.9475416518194,33,OFF
217.9804832017235,69,OFF
218.01194175878732,12,OFF
218.01692428841315,15,OFF
218.04313971333954,21,OFF
218.06425125559704,23,ON
218.09833929828275,89,OFF
218.11154357650122,94,OFF
218.14225774045366,22,ON
218.22582734479064,83,ON
218.28647862237742,77,ON
218.3521422683761,34,ON
218.3641355509478,92,ON
218.38916933461147,97,ON
218.4338784195318,53,OFF
218.543002928887,64,OFF
218.54954676099956,55,OFF
218.60354128102668,90,OFF
218.60610504908615,51,ON
218.62023131685882,80,ON
218.66888086340916,75,OFF
218.67645815991366,4,ON
218.67911093854113,74,ON
218.72773329852404,10,ON
218.74066501430897,43,OFF
218.76816572916084,27,ON
218.7726914278569,87,ON
218.85354440916944,47,OFF
218.87048027685458,39,OFF
218.88389366046687,32,OFF
218.9550726903359,62,OFF
218.95688664779254,73,ON
218.95834316081292,18,OFF
218.9739136517059,48,ON
219.03291721876937,85,OFF
219.05671771210538,78,OFF
219.079502630407,96,OFF
219.09914045188816,42,ON
219.09967063847625,28,OFF
219.12401283648575,60,ON
219.14581953120114,13,OFF
219.15141869222242,36,ON
219.21367229551763,22,OFF
219.2162609147202,40,ON
219.21641462522086,50,OFF
219.23684583450986,2,ON
219.24858908879594,6,ON
219.26033751108974,33,ON
219.27361437748868,38,OFF
219.27942081799694,89,ON
219.3008071805014,14,OFF
219.39366256193057,83,OFF
219.42377097124734,37,OFF
219.45696694174543,53,ON
219.4693034046947,69,ON
219.48108491138882,77,OFF
219.55655983390355,64,ON
219.5629430210054,67,OFF
219.57810953991628,52,ON
219.6265144782362,92,OFF
219.6302615618533,63,ON
219.64292092186142,94,ON
219.6505808913472,71,OFF
219.6944289095611,16,OFF
219.7242882343918,4,OFF
219.7385041499375,30,OFF
219.75628445391143,80,OFF
219.7939541429279,66,OFF
219.818800307328,43,ON
219.84946590767112,34,OFF
219.88330197955244,70,ON
219.94355153945435,15,ON
219.9654872551666,23,OFF
219.973839435326,62,ON
219.9766346630488,73,OFF
219.99075539507368,55,ON
219.99215298254308,24,OFF
220.06930000062158,8,ON
220.09099594515013,61,ON
220.09679966573026,57,OFF
220.1070621293152,74,OFF
220.15930778235605,42,OFF
220.23146895039693,58,ON
220.23849690126002,72,OFF
220.27313851684215,95,ON
220.27725486745814,75,ON
220.29386838933559,90,ON
220.30029557665864,38,ON
220.34963727104005,2,OFF
220.36060005618708,18,ON
220.3836001413642,31,ON
220.45115001332294,36,OFF
220.46289480265804,86,ON
220.46821996197983,13,ON
220.47659885082098,51,OFF
220.5400921890975,12,ON
220.62637580723393,11,OFF
220.6479448714694,40,OFF
220.66363077680288,83,ON
220.7071216117634,97,OFF
220.7241844764773,79,ON
220.73990368263551,94,OFF
220.81847497545033,63,OFF
220.8392108723198,44,ON
220.84468079180095,71,ON
220.86175614271892,49,ON
220.89495473679304,56,OFF
220.89720673145248,98,OFF
221.00313924297592,10,OFF
221.010254268977,34,ON
221.0226537103718,77,ON
221.08059906821634,43,OFF
221.09238625520007,16,ON
221.18041142455922,32,ON
221.18430130194795,70,OFF
221.22312627222698,42,ON
221.22971338769,4,ON
221.23966367492895,24,ON
221.25165307864089,62,OFF
221.25279924805238,6,OFF
221.26471230362554,52,OFF
221.26909728991373,29,ON
221.31861675711684,91,ON
